id,imdb_id,popularity,budget,original_title,cast,homepage,director,overview,genres,revenue_adj
21991,tt0120202,0.059043,0,State and Main,"Alec Baldwin,Philip Seymour Hoffman,William H. Macy,Sarah Jessica Parker,Julia Stiles",http://www.newline.com/properties/stateandmain.html,David Mamet,"A Hollywood Film unit invades a small Vermont town leading to wholesale abandonment of values and virtue. A smart, warm and funny movie - and not just for movie buffs. Tagline: When a film crew came to Waterford, Vermont - They Shot First And Asked Questions Later.","Comedy,Drama",0.00
36047,tt0163676,0.015997,15000000,The In Crowd,"Susan Ward,Lori Heuring,Matthew Settle,Nathan Bexton,Tess Harper",http://in-crowd.warnerbros.com/,Mary Lambert,"A mentally disturbed young woman takes a job at a posh country club and falls in with a clique of wealthy college kids where she's taken under the wing of the clique's twisted leader, who harbors some dark secrets too terrifying to tell.",Thriller,6606876.57
78,tt0083658,4.215642,28000000,Blade Runner,"Harrison Ford,Rutger Hauer,Sean Young,Edward James Olmos,Joe Turkel",http://www.warnerbros.com/blade-runner,Ridley Scott,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to kill a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.","Science Fiction,Drama,Thriller",74045476.21
601,tt0083866,2.900556,10500000,E.T. the Extra-Terrestrial,"Henry Thomas,Drew Barrymore,Robert MacNaughton,Dee Wallace,Peter Coyote",http://www.et20.com/,Steven Spielberg,A science fiction fairytale about an extra-terrestrial who is left behind on Earth and is found by a young boy who befriends him. This heart-warming fantasy from Director Steven Spielberg became one of the most commercially successful films of all time.,"Science Fiction,Adventure,Family,Fantasy",1791694309.25
1091,tt0084787,2.355353,10000000,The Thing,"Kurt Russell,Keith David,Wilford Brimley,Donald Moffat,Richard Dysart",http://www.theofficialjohncarpenter.com/the-thing/,John Carpenter,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,"Horror,Science Fiction,Mystery,Thriller",31144285.17
36647,tt0120611,2.729745,45000000,Blade,"Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue",http://www.warnerbros.com/blade,Stephen Norrington,"When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.","Horror,Action",175483613.70
115,tt0118715,2.556082,15000000,The Big Lebowski,"Jeff Bridges,John Goodman,Steve Buscemi,Julianne Moore,David Huddleston",http://www.biglebowskibluray.com/splash.php,Joel Coen,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.","Comedy,Crime",37106552.66
9487,tt0120623,2.005566,120000000,A Bug's Life,"Kevin Spacey,Julia Louis-Dreyfus,Hayden Panettiere,Phyllis Diller,Bonnie Hunt",http://movies.disney.com/a-bugs-life,John Lasseter|Andrew Stanton,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.","Family,Animation",486116613.87
544,tt0129387,1.379837,23000000,There's Something About Mary,"Cameron Diaz,Ben Stiller,Matt Dillon,Lee Evans,Chris Elliott",http://www.aboutmary.com/,Bobby Farrelly|Peter Farrelly,"Having never fully recovered from a prom date that became a total disaster, a man finally gets a chance to reunite with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.","Romance,Comedy",494793021.72
73,tt0120586,1.333006,20000000,American History X,"Edward Norton,Edward Furlong,Beverly D'Angelo,Avery Brooks,Jennifer Lien",http://www.historyx.com/,Tony Kaye,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",Drama,31937649.21
297,tt0119643,1.22669,90000000,Meet Joe Black,"Brad Pitt,Anthony Hopkins,Claire Forlani,Jeffrey Tambor,Marcia Gay Harden",http://www.meetjoeblack.com/,Martin Brest,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.","Fantasy,Drama,Mystery",191210324.12
10153,tt0120184,1.152417,75000000,Sphere,"Dustin Hoffman,Sharon Stone,Samuel L. Jackson,Peter Coyote,Liev Schreiber",http://www.warnerbros.com/movies/home-entertainment/sphere/7bdffe73-2a0e-4e7a-98e7-cee4d723e0b3.html,Barry Levinson,"The OSSA discovers a spacecraft thought to be at least 300 years old at the bottom of the ocean. Immediately following the discovery, they decide to send a team down to the depths of the ocean to study the space craft.They are the best of best, smart and logical, and the perfect choice to learn more about the spacecraft.",Science Fiction,17523810.64
473,tt0138704,1.011829,60000,Pi,"Sean Gullette,Mark Margolis,Ben Shenkman,Pamela Hart,Stephen Pearlman",http://www.pithemovie.com/,Darren Aronofsky,The debut film from Darren Aronofsky in which a mathematical genius Maximilian Cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future.,"Mystery,Drama,Thriller",4308920.44
9489,tt0128853,0.922354,65000000,You've Got Mail,"Tom Hanks,Meg Ryan,Katie Sagona,Greg Kinnear,Parker Posey",http://youvegotmail.warnerbros.com,Nora Ephron,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet â€“ both blissfully unaware that he's putting her out of business.","Comedy,Romance",335522777.41
100,tt0120735,0.699006999999999,1350000,"Lock, Stock and Two Smoking Barrels","Jason Flemyng,Dexter Fletcher,Nick Moran,Jason Statham,Vinnie Jones",http://www.universalstudiosentertainment.com/lock-stock-and-two-smoking-barrels/,Guy Ritchie,A card sharp and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,"Comedy,Crime",5213760.39
9945,tt0120877,0.62685,20000000,Vampires,"James Woods,Daniel Baldwin,Sheryl Lee,Thomas Ian Griffith,Maximilian Schell",http://www.theofficialjohncarpenter.com/vampires/,John Carpenter,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,"Action,Drama,Fantasy,Horror,Thriller",0.00
16146,tt0138703,0.399489,650000,Phantasm IV: Oblivion,"Angus Scrimm,A. Michael Baldwin,Bill Thornbury,Reggie Bannister,Heidi Marnhout",http://phantasm.com,Don Coscarelli,"Taking off immediately where the last one ended, in this episode Mike travels across dimensions and time fleeing from the Tall Man, at the same time he tries to find the origins of his enemy, and what really happened the night that his brother died. Meanwhile, Reggie battles the spheres and the undead in a quest to find Mike before the Tall Man can complete his transformation.","Horror,Science Fiction",0.00
9425,tt0120157,0.577579,75000000,Soldier,"Kurt Russell,Jason Scott Lee,Jason Isaacs,Connie Nielsen,Sean Pertwee",http://www.wb-soldier.com/,Paul W.S. Anderson,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.","Action,War,Science Fiction",19487391.08
89,tt0097576,3.536655,48000000,Indiana Jones and the Last Crusade,"Harrison Ford,Sean Connery,Denholm Elliott,Alison Doody,John Rhys-Davies",http://www.indianajones.com/crusade,Steven Spielberg,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.","Adventure,Action",834061065.27
165,tt0096874,2.566875,40000000,Back to the Future Part II,"Michael J. Fox,Christopher Lloyd,Lea Thompson,Elisabeth Shue,James Tolkan",http://www.backtothefuture.com/movies/backtothefuture2,Robert Zemeckis,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.","Adventure,Comedy,Family,Science Fiction,Action",583982999.76
709,tt0097742,2.176623,32000000,Licence to Kill,"Timothy Dalton,Carey Lowell,Robert Davi,Talisa Soto,Anthony Zerbe",http://www.mgm.com/view/movie/1111/License-to-Kill/,John Glen,James Bond and his American colleague Felix Leiter arrest the drug lord Sanchez who succeeds in escaping and takes revenge on Felix and his wife. Bond knows but just one thing: revenge.,"Adventure,Action,Thriller",274695427.36
1648,tt0096928,1.280429,10000000,Bill & Ted's Excellent Adventure,"Keanu Reeves,Alex Winter,George Carlin,Dan Shor,Hal Landon Jr.",http://www.billandted.org/,Stephen Herek,"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the ""Wyld Stallyns"". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together.","Adventure,Comedy,Science Fiction",71212573.86
18111,tt0099180,0.19025,2000000,Bride of Re-Animator,"Jeffrey Combs,Bruce Abbott,Claude Earl Jones,Fabiana Udenio,David Gale",http://www.re-animatorfilms.com/BrideRe-Animator.html,Brian Yuzna,"Herbert West once again revives the dead. This time, he brings Dan's ex-girlfriend's heart back inside a 'perfect' body. Dr. Hill returns as the evil nemesis who lost his head.","Comedy,Horror,Science Fiction",0.00
10020,tt0101414,3.852269,25000000,Beauty and the Beast,"Paige O'Hara,Robby Benson,Richard White,Jerry Orbach,David Ogden Stiers",http://disney.go.com/disneyvideos/animatedfilms/beauty/?cmp=dcom_VAN_WDSHE_BEA_van_batb__Extl,Gary Trousdale|Kirk Wise,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.","Romance,Family,Animation,Fantasy,Music",604173269.31
